"ID","Year","Title"
"dg001543",1775,"Silas Deane's Diary"
"dg001544",1775,"John Dickinson to Arthur Lee"
"dg001545",1775,"Benjamin Franklin to Jonathan Shipley"
"dg001546",1775,"Joseph Hewes to the Edenton Independent Company"
"dg001547",1775,"Thomas Lynch to Ralph Izard"
"dg001548",1775,"Silas Deane to Elizabeth Deane"
"dg001549",1775,"John Hancock to David Wooster"
"dg001550",1775,"Joseph Hewes to James Iredell"
"dg001551",1775,"Joseph Hewes to Samuel Johnston"
"dg001552",1775,"Lord Mayor of London"
"dg001553",1775,"New York Provincial Congress"
"dg001554",1775,"Silas Deane to Elizabeth Deane"
"dg001555",1775,"John Adams to James Warren"
"dg001556",1775,"Connecticut Delegates to Jonathan Trumbull, Sr."
"dg001557",1775,"Thomas Cushing to Joseph Hawley"
"dg001558",1775,"Eliphalet Dyer to Joseph Trumbull"
"dg001559",1775,"John Hancock to George Washington"
"dg001560",1775,"John Adams to James Warren"
"dg001561",1775,"President of the Virginia Convention"
"dg001562",1775,"Samuel Adams to James Warren"
"dg001563",1775,"Edmund Pendleton to George Washington"
"dg001564",1775,"Silas Deane's Diary"
"dg001565",1775,"George Read to Gertrude Read"
"dg001566",1775,"Silas Deane's Diary"
"dg001567",1775,"Silas Deane's Diary"
"dg001568",1775,"Silas Deane to Elizabeth Deane"
"dg001569",1775,"Edmund Pendleton to William Woodford"
"dg001570",1775,"Silas Deane to Samuel B. Webb"
"dg001571",1775,"James Wilson to John Montgomery"
"dg001572",1775,"John Adams to Abigail Adams"
"dg001573",1775,"Silas Deane's Diary"
"dg001574",1775,"Lyman Hall to Jonathan Dickinson Sergeant"
"dg001575",1775,"John Hancock to Peter Van Brugh Livingston"
"dg001576",1775,"John Hancock to Philip Schuyler"
"dg001577",1775,"Samuel Chase to Philip Schuyler"
"dg001578",1775,"John Dickinson's Proposed Resolutions"
"dg001579",1775,"Eliphalet Dyer to Joseph Trumbull"
"dg001580",1775,"John Hancock to Philip Schuyler"
"dg001581",1775,"to Philip Schuyler"
"dg001582",1775,"Committee of Baltimore Town"
"dg001583",1775,"New York Committee of Safety"
"dg001584",1775,"John Hancock to the New York Committee of Safety"
"dg001585",1775,"Silas Deane to Elizabeth Deane"
"dg001586",1775,"Silas Deane to Joseph Trumbull"
"dg001587",1775,"James Duane to Richard Montgomery"
"dg001588",1775,"Eliphalet Dyer to Joseph Trumbull"
"dg001589",1775,"Proposed Articles of Confederation"
"dg001590",1775,"John Hancock to Philip Schuyler"
"dg001591",1775,"Benjamin Harrison to George Washington"
"dg001592",1775,"Connecticut Delegates to Jonathan Trumbull, Sr."
"dg001593",1775,"Silas Deane's Diary"
"dg001594",1775,"John Hancock to Jonathan Trumbull, Sr."
"dg001595",1775,"John Adams to Abigail Adams"
"dg001596",1775,"John Adams to William Tudor"
"dg001597",1775,"John Adams to James Warren"
"dg001598",1775,"John Adams to James Warren"
"dg001599",1775,"Silas Deane to Elizabeth Deane"
"dg001600",1775,"Eliphalet Dyer to William Judd"
"dg001601",1775,"Benjamin Harrison to George Washington"
"dg001602",1775,"John Adams to James Warren"
"dg001603",1775,"Samuel Adams to James Warren"
"dg001604",1775,"Thomas Cushing to Joseph Hawley"
"dg001605",1775,"Silas Deane to Zebulon Butler"
"dg001606",1775,"John Hancock to Artemas Ward and John Thomas"
"dg001607",1775,"John Hancock to George Washington"
"dg001608",1775,"Benjamin Harrison to George Washington"
"dg001609",1775,"Richard Henry Lee to Alexander McDougall"
"dg001610",1775,"Virginia and Pennsylvania Delegates to the Inhabitants West of the Laurel Hill"
"dg001611",1775,"John Adams to William Tudor"
"dg001612",1775,"John Adams to James Warren"
"dg001613",1775,"John Adams to James Warren"
"dg001614",1775,"Virginia Delegates to George Washington"
"dg001615",1775,"John Adams to James Warren"
"dg001616",1775,"Caesar Rodney to Thomas Rodney"
"dg001617",1775,"John Adams to William Tudor"
"dg001618",1775,"Connecticut Delegates to Jonathan Trumbull, Sr."
"dg001619",1775,"Eliphalet Dyer to Joseph Trumbull"
"dg001620",1775,"Roger Sherman to William Williams"
"dg001621",1775,"John Adams to Josiah Quincy"
"dg001622",1775,"Samuel Adams to James Warren"
"dg001623",1775,"New York Committee of Safety"
"dg001624",1775,"Edward Rutledge to Philip Schuyler"
"dg001625",1775,"Samuel Ward to Samuel Ward, Jr."
"dg001626",1775,"John Adams to Abigail Adams"
"dg001627",1775,"John Adams to James Warren"
"dg001628",1775,"Samuel Adams to Elizabeth Adams"
"dg001629",1775,"Samuel Adams to William Palfrey"
"dg001630",1775,"London Mercantile Firm"
"dg001631",1775,"Samuel Ward's List of Measures Adopted by Congress"
"dg001632",1774," Great Objects before the Congress"
"dg001633",1775,"John Dickinson to Arthur Lee"
"dg001634",1775,"Benjamin Franklin's Proposed Resolution"
"dg001635",1775,"on Financial and Military Estimates"
"dg001636",1775,"Richard Henry Lee to George Washington"
"dg001637",1775,"Connecticut Delegates to Zebulon Butler and Others"
"dg001638",1775,"Benjamin Franklin to Jane Mecom"
"dg001639",1775,"Francis Lewis to Philip Schuyler"
"dg001640",1775,"New York Delegates to Peter Van Brugh Livingston"
"dg001641",1775,"Robert Treat Paine's Diary"
"dg001642",1775,"Eliphalet Dyer to Joseph Trumbull"
"dg001643",1775,"James Duane to Philip Schuyler"
"dg001644",1775,"James Duane to Jonathan Trumbull, Jr."
"dg001645",1775,"James Duane to Oliver Wolcott"
"dg001646",1775,"Benjamin Franklin to Philip Schuyler"
"dg001647",1775,"John Hancock to Jonathan Trumbull, Jr."
"dg001648",1775,"Samuel Chase to Philip Schuyler"
"dg001649",1775,"Charles Thomson to John McKesson"
"dg001650",1775,"Samuel Ward to Benjamin Franklin"
"dg001651",1775,"John Hancock to Joseph Reed"
"dg001652",1775,"Samuel Ward to Samuel Ward, Jr."
"dg001653",1775,"Thomas Johnson, Jr., to Horatio Gates"
"dg001654",1775,"Silas Deane to Philip Schuyler"
"dg001655",1775,"A Delegate in Congress to a Correspondent in London"
"dg001656",1775,"James Wilson to John Montgomery"
"dg001657",1775,"Thomas Jefferson to John Randolph"
"dg001658",1775,"Silas Deane to Jonathan Trumbull, Sr."
"dg001659",1775,"Benjamin Franklin to Silas Deane"
"dg0021",1775,"John Zubly's Diary"
"dg0022",1775,"Silas Deane to Jonathan Trumbull, Jr."
"dg0023",1775," Samuel Ward's Diary"
"dg0024",1775,"John Zubly's Diary"
"dg0025",1775,"Benjamin Franklin to David Hartley"
"dg0026",1775,"Richard Smith's Diary"
"dg0027",1775," Samuel Ward's Diary"
"dg0028",1775,"Benjamin Franklin to Jonathan Shipley"
"dg0029",1775,"Caesar Rodney to Thomas Rodney"
"dg00210",1775,"Richard Smith's Diary"
"dg00211",1775,"Samuel Ward's Diary"
"dg00212",1775,"John Zubly's Diary"
"dg00213",1775,"RICHARD SMITH'S DIARY"
"dg00214",1775,"Samuel Ward's Diary"
"dg00215",1775,"John Adams' Diary"
"dg00216",1775,"Silas Deane to Elizabeth Deane"
"dg00217",1775,"Eliphalet Dyer to Joseph Trumbull"
"dg00218",1775,"John Hancock to Lewis Morris and James Wilson"
"dg00219",1775,"John Jay to Stephen Rapalje"
"dg00220",1775,"George Ross to James Wilson"
"dg00221",1775,"Richard Smith's Diary"
"dg00222",1775,"Samuel Ward's Diary"
"dg00223",1775,"John Adams' Diary"
"dg00224",1775,"Josiah Bartlett to Mary Bartlett"
"dg00225",1775,"John Hancock to the New York Provincial Congress"
"dg00226",1775,"Richard Smith's Diary"
"dg00227",1775,"Samuel Ward's Diary"
"dg00228",1775,"John Zubly's Diary"
"dg00229",1775,"John Adams' Diary"
"dg00230",1775,"John Adams to Abigail Adams"
"dg00231",1775,"John Adams to James Warren"
"dg00232",1775,"Silas Deane to Joseph Trumbull"
"dg00233",1775," Samuel Ward to George Washington"
"dg00234",1775," Committee of Correspondence"
"dg00235",1775," Richard Smith's Diary"
"dg00236",1775," Samuel Ward's Diary"
"dg00237",1775,"John Adams to James Warren"
"dg00238",1775," Silas Deane's Diary"
"dg00239",1775,"John Hancock to George Washington"
"dg00240",1775,"Richard Smith's Diary"
"dg00241",1775," Samuel Ward's Diary"
"dg00242",1775," John Adams' Diary"
"dg00243",1775,"John Hancock to Philip Schuyler"
"dg00244",1775," John Hancock to David Wooster"
"dg00245",1775,"Benjamin Harrison to William Palfrey"
"dg00246",1775,"Robert R. Livingston, Jr., to John Stevens"
"dg00247",1775,"Thomas Lynch to Philip Schuyler"
"dg00248",1775," to the New York Committee of Safety"
"dg00249",1775,"New Hampshire Delegates to Matthew Thornton"
"dg00250",1775," to the New York Committee of Safety"
"dg00251",1775," Richard Smith's Diary"
"dg00252",1775,"Samuel Ward's Diary"
"dg00253",1775," John Adams' Diary"
"dg00254",1775,"Silas Deane's Diary"
"dg00255",1775,"to the New York Committee of Safety"
"dg00256",1775,"Samuel Ward's Diary"
"dg00257",1775,"Samuel Ward to Henry Ward"
"dg00258",1775,"Silas Deane to Elizabeth Deane"
"dg00259",1775,"Richard Smith's Diary"
"dg00260",1775,"John Adams' Diary"
"dg00261",1775,"John Adams' Notes of Debates"
"dg00262",1775,"Richard Smith's Diary"
"dg00263",1775,"Samuel Ward's Diary"
"dg00264",1775,"John Adams' Diary"
"dg00265",1775,"Silas Deane to Elizabeth Deane"
"dg00266",1775,"John Adams' Diary"
"dg00267",1775,"John Adams' Notes of Debates"
"dg00268",1775,"Eliphalet Dyer to Joseph Trumbull"
"dg00269",1775,"Benjamin Franklin to Ebenezer Hazard"
"dg00270",1775,"John Hancock to William Palfrey"
"dg00271",1775,"Richard Smith's Diary"
"dg00272",1775,"John Adams to Abigail Adams"
"dg00273",1775,"John Adams to James Warren"
"dg00274",1775,"John Adams to Mercy Warren"
"dg00275",1775,"Samuel Adams to Elbridge Gerry"
"dg00276",1775,"Silas Deane's Diary"
"dg00277",1775,"John Hancock to George Washington"
"dg00278",1775,"Richard Henry Lee to George Washington"
"dg00279",1775,"Richard Smith's Diary"
"dg00280",1775,"John Adams' Diary"
"dg00281",1775,"John Adams' Notes of Debates"
"dg00282",1775,"Silas Deane's Diary"
"dg00283",1775,"Caesar Rodney to Thomas Rodney"
"dg00284",1775,"Secret Committee Account"
"dg00285",1775,"Secret Committee Minutes of Proceedings"
"dg00286",1775,"Richard Smith's Diary"
"dg00287",1775,"Samuel Ward's Diary"
"dg00288",1775," Willing, Morris & Co. to"
"dg00289",1775,"Messrs. Wm. Baynes & Co."
"dg00290",1775,"John Adams' Diary"
"dg00291",1775,"John Adams to James Warren"
"dg00292",1775,"Robert Treat Paine's Diary"
"dg00293",1775,"Richard Smith's Diary"
"dg00294",1775,"John McKesson"
"dg00295",1775,"John Jay to Sarah Jay"
"dg00296",1775,"Richard Smith's Diary"
"dg00297",1775,"Samuel Ward's Diary"
"dg00298",1775,"John Adams to James Warren"
"dg00299",1775,"Silas Deane's Diary"
"dg002100",1775,"John Hancock to Jonathan Trumbull, Sr."
"dg002101",1775,"John Hancock to George Washington"
"dg002102",1775,"Richard Smith's Diary"
"dg002103",1775,"Samuel Ward's Diary"
"dg002104",1775,"Samuel Ward to Henry Ward"
"dg002105",1775,"John McKesson"
"dg002106",1775,"John Zubly's Diary"
"dg002107",1775,"Virginia Delegate to Unknown"
"dg002108",1775,"John Adams to Abigail Adams"
"dg002109",1775,"John Adams to William Tudor"
"dg002110",1775,"John Adams to James Warren"
"dg002111",1775,"Silas Deane to Elizabeth Deane"
"dg002112",1775,"Eliphalet Dyer to Zebulon Butler"
"dg002113",1775,"John Adams to Abigail Adams"
"dg002114",1775,"John Adams to William Sever"
"dg002115",1775,"John Adams to James Warren"
"dg002116",1775,"John Adams to John Winthrop"
"dg002117",1775,"Josiah Bartlett to Mary Bartlett"
"dg002118",1775,"Eliphalet Dyer to Joseph Trumbull"
"dg002119",1775,"New Hampshire Delegates to Matthew Thornton"
"dg002120",1775,"Robert Treat Paine's Diary"
"dg002121",1775,"Samuel Ward's Diary"
"dg002122",1775,"Samuel Adams to James Warren"
"dg002123",1775,"Silas Deane to Elizabeth Deane"
"dg002124",1775,"Benjamin Franklin to David Hartley?"
"dg002125",1775,"Benjamin Franklin to Joseph Priestley"
"dg002126",1775,"Benjamin Franklin to William Strahan"
"dg002127",1775,"John Hancock to George Washington"
"dg002128",1775,"Samuel Ward's Diary"
"dg002129",1775,"John Adams' Notes of Debates"
"dg002130",1775,"Samuel Ward's Diary"
"dg002131",1775,"John Adams' Notes of Debates"
"dg002132",1775,"John Adams to William Heath"
"dg002133",1775,"James Duane's Notes of Debates"
"dg002134",1775,"John Hancock to Nicholas Cooke"
"dg002135",1775,"John Hancock to the Massachusetts Council"
"dg002136",1775,"John Hancock to William Palfrey"
"dg002137",1775,"John Hancock to George Washington"
"dg002138",1775,"John Hancock to George Washington"
"dg002139",1775,"Williamsburg Committee of Safety"
"dg002140",1775,"Samuel Ward's Diary"
"dg002141",1775,"Samuel Ward to Nicholas Cooke"
"dg002142",1775,"Samuel Ward to Henry Ward"
"dg002143",1775,"John Adams' Notes of Debates"
"dg002144",1775,"John Adams to Josiah Quincy"
"dg002145",1775,"Robert Treat Paine's Diary"
"dg002146",1775,"Samuel Ward's Diary"
"dg002147",1775,"John Adams' Notes of Debates"
"dg002148",1775,"John Adams to Abigail Adams"
"dg002149",1775,"John Adams to James Warren"
"dg002150",1775,"Samuel Adams to James Warren"
"dg002151",1775,"Silas Deane to Elizabeth Deane"
"dg002152",1775,"John Hancock to Philip Schuyler"
"dg002153",1775,"New Hampshire Delegates to Matthew Thornton"
"dg002154",1775,"Samuel Ward's Diary"
"dg002155",1775,"John Adams to James Warren"
"dg002156",1775,"Richard Henry Lee to George Washington"
"dg002157",1775,"New York Provincial Convention"
"dg002158",1775,"John Hancock to Philip Schuyler"
"dg002159",1775,"John Hancock to David Wooster"
"dg002160",1775,"President of the New Jersey Provincial Congress"
"dg002161",1775,"New York Provincial Convention"
"dg002162",1775," John Alsop Robt R. Livingston Junr."
"dg002163",1775,"Robert Treat Paine's Diary"
"dg002164",1775,"Rhode Island Delegates to Nicholas Cooke"
"dg002165",1775,"Caesar Rodney to Thomas Rodney"
"dg002166",1775,"Secret Committee Contract"
"dg002167",1775,"Samuel Ward's Diary"
"dg002168",1775,"John Adams' Notes of Debates"
"dg002169",1775,"John Adams to Abigail Adams"
"dg002170",1775,"John Adams to James Warren"
"dg002171",1775,"Samuel Adams to James Warren"
"dg002172",1775,"Thomas Jefferson to Francis Eppes"
"dg002173",1775,"Samuel Ward's Diary"
"dg002174",1775,"Josiah Bartlett to Mary Bartlett"
"dg002175",1775,"John Hancock to Philip Schuyler"
"dg002176",1775,"Samuel Ward's Diary"
"dg002177",1775,"Samuel Ward to Henry Ward"
"dg002178",1775,"John Adams' Notes of Debates"
"dg002179",1775,"John Adams to William Tudor"
"dg002180",1775,"John Adams to James Warren"
"dg002181",1775,"New Jersey Provincial Convention"
"dg002182",1775,"Samuel Ward's Diary"
"dg002183",1775,"Samuel Ward to Deborah Ward"
"dg002184",1775,"John Adams' Notes of Debates"
"dg002185",1775,"John Adams to Abigail Adams"
"dg002186",1775,"John Adams to Charles Lee"
"dg002187",1775,"John Adams to James Warren"
"dg002188",1775,"Samuel Adams to James Warren"
"dg002189",1775,"Samuel Ward's Diary"
"dg002190",1775,"Samuel Ward's Diary"
"dg002191",1775,"Samuel Ward to Henry Ward"
"dg002192",1775,"Silas Deane's Proposals for Establishing a Navy"
"dg002193",1775," Portrait of Silas Deane"
"dg002194",1775,"Provincial Convention"
"dg002195",1775,"New York Provincial Convention"
"dg002196",1775,"Virginia Delegate to Unknown"
"dg002197",1775,"Samuel Ward's Diary"
"dg002198",1775,"John Zubly's Diary"
"dg002199",1775,"Connecticut Delegates' Proposed Resolution"
"dg002200",1775,"Provincial Convention"
"dg002201",1775,"John Jay to Alexander McDougall"
"dg002202",1775,"Samuel Ward's Diary"
"dg002203",1775,"John Adams to James Warren"
"dg002204",1775,"Samuel Ward's Diary"
"dg002205",1775,"John Adams to Abigail Adams"
"dg002206",1775,"John Adams to William Cooper"
"dg002207",1775,"John Adams to Joseph Palmer"
"dg002208",1775,"John Adams to James Warren"
"dg002209",1775,"John Adams to James Warren"
"dg002210",1775,"John Adams to James Warren"
"dg002211",1775,"Samuel Adams to James Warren"
"dg002212",1775,"Committee on Hostilities to Nathaniel Woodhull"
"dg002213",1775,"Benjamin Franklin to Richard Bache"
"dg002214",1775,"Samuel Ward to Mary Ward"
"dg002215",1775,"John Adams' Notes of Debates"
"dg002216",1775,"John Adams to James Warren"
"dg002217",1775,"John Adams to James Warren"
"dg002218",1775,"Samuel Adams to Elizabeth Adams"
"dg002219",1775,"Samuel Adams to William Heath"
"dg002220",1775,"Silas Deane's Diary"
"dg002221",1775,"Samuel Ward's Diary"
"dg002222",1775,"John Adams' Notes of Debates"
"dg002223",1775,"John Adams to William Tudor"
"dg002224",1775,"John Adams to James Warren"
"dg002225",1775,"John Adams to James Warren"
"dg002226",1775,"Francis Lightfoot Lee to Landon Carter"
"dg002227",1775,"Samuel Ward's Diary"
"dg002228",1775,"Richard Henry Lee to George Washington"
"dg002229",1775,"Robert Treat Paine's Diary"
"dg002230",1775,"John Adams to Abigail Adams"
"dg002231",1775,"John Adams to James Warren"
"dg002232",1775,"John Adams to James Warren"
"dg002233",1775,"Samuel Adams to Elbridge Gerry"
"dg002234",1775,"Committee of Conference Minutes of Proceedings"
"dg002235",1775,"James Duane to Robert Livingston"
"dg002236",1775,"Williamsburg Committee of Safety"
"dg002237",1775,"Samuel Ward's Diary"
"dg002238",1775,"John Adams to James Warren"
"dg002239",1775,"Committee of Conference to John Hancock"
"dg002240",1775,"Committee on Hostilities to James Warren"
"dg002241",1775,"Benjamin Franklin to Richard Bache"
"dg002242",1775,"Thomas Jefferson to Francis Eppes"
"dg002243",1775,"Samuel Ward to Henry Ward"
"dg002244",1775,"John Zubly's Diary"
"dg002245",1775,"John Adams' Diary"
"dg002246",1775,"John Adams to James Warren"
"dg002247",1775,"John Adams to James Warren"
"dg002248",1775,"Josiah Bartlett to Mary Bartlett"
"dg002249",1775,"John Hancock to the New Jersey Convention"
"dg002250",1775,"Secret Committee Minutes of Proceedings"
"dg002251",1775,"Samuel Ward's Diary"
"dg002252",1775,"Benjamin Franklin to Joseph Greenleaf"
"dg002253",1775,"Provincial Congress"
"dg002254",1775,"John Jay to Sarah Jay"
"dg002255",1775,"John Jay to Alexander McDougall"
"dg002256",1775,"New Hampshire Delegates to William Whipple"
"dg002257",1775,"New York Delegates to Nathaniel Woodhull"
"dg002258",1775,"Samuel Ward's Diary"
"dg002259",1775,"John Adams' Notes of Debates"
"dg002260",1775,"Francis Lewis to Jabez Huntington"
"dg002261",1775,"in Congress"
"dg002262",1775,"Samuel Ward's Diary"
"dg002263",1775,"John Adams to Abigail Adams"
